Ingredient_id,Target_name
HBIN020653,PRDM5
HBIN020653,ITGA11
HBIN020653,NINL
HBIN020653,SYNE2
HBIN020653,SEL1L3
HBIN020653,SLC7A11
HBIN020653,STAU2
HBIN020653,NDOR1
HBIN020653,TNFRSF21
HBIN020653,SNX24
HBIN020653,CD274
HBIN020653,LRP12
HBIN020653,LMCD1
HBIN020653,CLEC4A
HBIN020653,ZNF639
HBIN020653,CRIM1
HBIN020653,SUFU
HBIN020653,DDIT4
HBIN020653,TYW1
HBIN020653,THNSL2
HBIN020653,EAF2
HBIN020653,BCAP29
HBIN020653,PANX2
HBIN020653,ALS2
HBIN020653,MARK4
HBIN020653,TRPV4
HBIN020653,ZNF442
HBIN020653,DYNLRB1
HBIN020653,CCDC34
HBIN020653,SLC2A13
HBIN020653,SLC26A7
HBIN020653,SRXN1
HBIN020653,ABHD12B
HBIN020653,RTN4RL1
HBIN020653,TRIM16L
HBIN020653,ZDHHC21
HBIN020653,ZNF506
HBIN020653,NCF1
HBIN020657,F3
HBIN020657,PTGS1
HBIN020657,LYZ
HBIN020657,CDK2
HBIN020657,DPEP1
HBIN020657,PTGS2
HBIN020657,ACHE
HBIN020657,CA2
HBIN020657,MAOB
HBIN020657,MAOA
HBIN020657,MGAM
HBIN020657,PRSS1
HBIN020716,AR
HBIN020716,CALM3
HBIN020716,CDK2
HBIN020716,ESR2
HBIN020716,GSK3B
HBIN020716,KCNH2
HBIN020716,NOS2
HBIN020716,PRSS1
HBIN020716,PTGS2
HBIN020716,SCN5A
HBIN020716,NCOA1
HBIN020716,CHEK1
HBIN020716,PPARG
HBIN020716,F7
HBIN020716,CCNA2
HBIN020716,CA2
HBIN020716,NCOA2
HBIN020716,DPP4
HBIN020716,ESR1
HBIN020716,MAPK14
HBIN020716,PPARD
HBIN020716,PIM1
HBIN020716,DPEP1
HBIN020827,PRSS1
HBIN020831,GABRA1
HBIN020831,CHRM1
HBIN020831,PRSS1
HBIN020831,CHRM2
HBIN020831,SLC6A2
HBIN020831,DPP4
HBIN020862,DPP4
HBIN020862,PRSS1
HBIN020862,ACHE
HBIN020876,CYP1A2
HBIN020876,PTGS2
HBIN020876,NOS2
HBIN020876,GABRA1
HBIN020907,GABRA1
HBIN020907,CHRM2
HBIN020907,CHRM1
HBIN020907,SLC6A2
HBIN020907,PRSS1
HBIN020907,ADRA1D
HBIN020907,DPP4
HBIN020909,CHRM1
HBIN020909,MAOA
HBIN020909,MAOB
HBIN020909,PTGS1
HBIN020909,PTGS2
HBIN020909,CHRM2
HBIN020909,CHRM3
HBIN020909,CHRNA7
HBIN020909,NOS2
HBIN020909,CDK2
HBIN020909,CTRB1
HBIN020909,GABRA1
HBIN020909,DPP4
HBIN020909,PRSS1
HBIN020909,CA2
HBIN020909,DPEP1
HBIN020969,MAOA
HBIN020969,MAOB
HBIN020969,DPEP1
HBIN020969,CA2
HBIN020969,LYZ
HBIN020969,PRSS1
HBIN020969,CTRB1
HBIN020984,AANAT
HBIN020984,ABCF1
HBIN020984,ACLY
HBIN020984,ACO1
HBIN020984,ACO2
HBIN020984,ACVR1
HBIN020984,ADD1
HBIN020984,ADD2
HBIN020984,ADD3
HBIN020984,ADK
HBIN020984,ADSL
HBIN020984,ADSS2
HBIN020984,ALB
HBIN020984,ALDH1A1
HBIN020984,ALDH2
HBIN020984,ALDH3A1
HBIN020984,ALDH1B1
HBIN020984,ALDH1A3
HBIN020984,ALDH3B2
HBIN020984,ALDH9A1
HBIN020984,ALDH3A2
HBIN020984,AKR1B1
HBIN020984,AMH
HBIN020984,AMY1A
HBIN020984,AMY2A
HBIN020984,AMY2B
HBIN020984,ANG
HBIN020984,APOH
HBIN020984,APRT
HBIN020984,ARF1
HBIN020984,ARF6
HBIN020984,ARHGDIA
HBIN020984,ASGR1
HBIN020984,SERPINC1
HBIN020984,ALDH7A1
HBIN020984,ATP6V1B1
HBIN020984,ATP6V1B2
HBIN020984,ATP7A
HBIN020984,ATP7B
HBIN020984,B2M
HBIN020984,BAK1
HBIN020984,BCAT1
HBIN020984,BCAT2
HBIN020984,BCL2
HBIN020984,BCL2A1
HBIN020984,BCL2L1
HBIN020984,BCL2L2
HBIN020984,BGN
HBIN020984,BHMT
HBIN020984,BMP2
HBIN020984,BMP3
HBIN020984,BMP4
HBIN020984,BMP5
HBIN020984,BMP6
HBIN020984,BMP7
HBIN020984,BMP8B
HBIN020984,BOK
HBIN020984,C4BPA
HBIN020984,C4BPB
HBIN020984,C8G
HBIN020984,CAD
HBIN020984,CASP7
HBIN020984,CBR1
HBIN020984,CBR3
HBIN020984,CBS
HBIN020984,CD1D
HBIN020984,CD1E
HBIN020984,CD69
HBIN020984,CD72
HBIN020984,CD79B
HBIN020984,CDKN3
HBIN020984,AKR1C4
HBIN020984,CHI3L1
HBIN020984,CHI3L2
HBIN020984,CHIT1
HBIN020984,CKS1B
HBIN020984,CKS2
HBIN020984,CMA1
HBIN020984,CNP
HBIN020984,CP
HBIN020984,CPA1
HBIN020984,CPA2
HBIN020984,CPA3
HBIN020984,CPB1
HBIN020984,CPB2
HBIN020984,CPOX
HBIN020984,CR1L
HBIN020984,CRMP1
HBIN020984,CRYM
HBIN020984,CS
HBIN020984,CTBP1
HBIN020984,CTBP2
HBIN020984,CTSL
HBIN020984,CYP51A1
HBIN020984,CD55
HBIN020984,ACE
HBIN020984,AKR1C1
HBIN020984,AKR1C2
HBIN020984,DECR1
HBIN020984,DNMT1
HBIN020984,TRDMT1
HBIN020984,DPEP1
HBIN020984,DPYS
HBIN020984,DPYSL2
HBIN020984,DPYSL3
HBIN020984,DTYMK
HBIN020984,DUSP1
HBIN020984,DUSP2
HBIN020984,DUSP3
HBIN020984,DUSP4
HBIN020984,DUSP5
HBIN020984,DUSP6
HBIN020984,DUSP7
HBIN020984,DUSP8
HBIN020984,DUSP9
HBIN020984,EBF1
HBIN020984,ECE1
HBIN020984,EEF1G
HBIN020984,CELA1
HBIN020984,MARK2
HBIN020984,ENO1
HBIN020984,ENO2
HBIN020984,ENO3
HBIN020984,ERCC2
HBIN020984,F2
HBIN020984,F11
HBIN020984,FABP4
HBIN020984,FABP5
HBIN020984,FBP1
HBIN020984,FCER1A
HBIN020984,FCER2
HBIN020984,FDPS
HBIN020984,FDX1
HBIN020984,FGFR2
HBIN020984,FH
HBIN020984,FKBP1B
HBIN020984,GALNS
HBIN020984,GART
HBIN020984,GCSH
HBIN020984,GDF1
HBIN020984,MSTN
HBIN020984,GDF9
HBIN020984,GFPT1
HBIN020984,GLUL
HBIN020984,GNAI1
HBIN020984,GNAI3
HBIN020984,PDIA3
HBIN020984,GSK3B
HBIN020984,GSTT2
HBIN020984,GSTZ1
HBIN020984,HDC
HBIN020984,HMGCL
HBIN020984,HMGCR
HBIN020984,HPGD
HBIN020984,HSD11B1
HBIN020984,HSD17B1
HBIN020984,IDH1
HBIN020984,IDH2
HBIN020984,IDH3A
HBIN020984,IDH3B
HBIN020984,IDH3G
HBIN020984,IMPDH1
HBIN020984,IMPDH2
HBIN020984,INHA
HBIN020984,INHBA
HBIN020984,INHBB
HBIN020984,INHBC
HBIN020984,IREB2
HBIN020984,ITPA
HBIN020984,KEL
HBIN020984,KLRB1
HBIN020984,KLRD1
HBIN020984,KPNA1
HBIN020984,KPNA2
HBIN020984,KPNA3
HBIN020984,KPNA4
HBIN020984,KPNA5
HBIN020984,KRAS
HBIN020984,LDHA
HBIN020984,LDHB
HBIN020984,LDHC
HBIN020984,SH2D1A
HBIN020984,MARK1
HBIN020984,MARK3
HBIN020984,MCL1
HBIN020984,MDH1
HBIN020984,MDH2
HBIN020984,MDM4
HBIN020984,MIF
HBIN020984,MME
HBIN020984,MVK
HBIN020984,MYLK
HBIN020984,NAGA
HBIN020984,NAGLU
HBIN020984,NCF2
HBIN020984,SNU13
HBIN020984,NME1
HBIN020984,NME2
HBIN020984,NME3
HBIN020984,NME4
HBIN020984,NODAL
HBIN020984,NT5E
HBIN020984,OLR1
HBIN020984,OVGP1
HBIN020984,P4HB
HBIN020984,PA2G4
HBIN020984,FURIN
HBIN020984,PRDX1
HBIN020984,REG3A
HBIN020984,SERPINA5
HBIN020984,PCSK1
HBIN020984,PCSK5
HBIN020984,PCSK2
HBIN020984,PEPD
HBIN020984,PGAM1
HBIN020984,PGD
HBIN020984,PHEX
HBIN020984,SERPINA1
HBIN020984,PIN1
HBIN020984,PKLR
HBIN020984,PKM
HBIN020984,PLAU
HBIN020984,PMM1
HBIN020984,PMM2
HBIN020984,PMP2
HBIN020984,PPEF2
HBIN020984,PPEF1
HBIN020984,PPM1A
HBIN020984,PPP2CA
HBIN020984,PPP2CB
HBIN020984,PPP3CA
HBIN020984,PPP4C
HBIN020984,PPP3CB
HBIN020984,PPP3CC
HBIN020984,PPP5C
HBIN020984,PRG2
HBIN020984,PRIM1
HBIN020984,PRKAA1
HBIN020984,PRKAA2
HBIN020984,PRKAB1
HBIN020984,PRKAB2
HBIN020984,PRKAG1
HBIN020984,PRODH
HBIN020984,PRSS1
HBIN020984,PRSS3
HBIN020984,PTEN
HBIN020984,QSOX1
HBIN020984,PTPRD
HBIN020984,PTPRG
HBIN020984,NECTIN1
HBIN020984,RAD51
HBIN020984,RAD51C
HBIN020984,RAD51B
HBIN020984,RAD51D
HBIN020984,RARB
HBIN020984,REG1A
HBIN020984,REG1B
HBIN020984,REN
HBIN020984,RGS1
HBIN020984,RGS2
HBIN020984,RGS3
HBIN020984,RGS4
HBIN020984,RGS7
HBIN020984,RGS10
HBIN020984,RGS12
HBIN020984,RGS13
HBIN020984,RGS16
HBIN020984,RNASE1
HBIN020984,RNASE3
HBIN020984,RNH1
HBIN020984,RPL4
HBIN020984,RPL7A
HBIN020984,RPS12
HBIN020984,RPS27A
HBIN020984,RRM2
HBIN020984,S100A8
HBIN020984,S100A9
HBIN020984,S100A12
HBIN020984,SAT1
HBIN020984,CLEC11A
HBIN020984,SDHA
HBIN020984,SDHB
HBIN020984,SDHC
HBIN020984,SELE
HBIN020984,SEMA3F
HBIN020984,SH3BGRL
HBIN020984,SHMT1
HBIN020984,SHMT2
HBIN020984,SLC13A1
HBIN020984,SLC25A1
HBIN020984,SNRPB
HBIN020984,SNRPD3
HBIN020984,SRC
HBIN020984,AKR1D1
HBIN020984,SRPRA
HBIN020984,STAU1
HBIN020984,STYX
HBIN020984,ADAM17
HBIN020984,TALDO1
HBIN020984,PRDX2
HBIN020984,TF
HBIN020984,TFRC
HBIN020984,TGFB1
HBIN020984,TGFB2
HBIN020984,TGFB3
HBIN020984,LEFTY2
HBIN020984,TNS1
HBIN020984,TP53
HBIN020984,TPBG
HBIN020984,TPI1
HBIN020984,TPP2
HBIN020984,GFUS
HBIN020984,TTN
HBIN020984,TXN
HBIN020984,UBA1
HBIN020984,UBA7
HBIN020984,UCK2
HBIN020984,UMPS
HBIN020984,UNG
HBIN020984,VARS1
HBIN020984,TRPV1
HBIN020984,XPNPEP1
HBIN020984,XPNPEP2
HBIN020984,XRCC3
HBIN020984,YWHAH
HBIN020984,ZP3
HBIN020984,KCNAB1
HBIN020984,ALDH5A1
HBIN020984,DDX39B
HBIN020984,HSD17B8
HBIN020984,EPM2A
HBIN020984,MTERF1
HBIN020984,GDF5
HBIN020984,PUDP
HBIN020984,AXIN1
HBIN020984,AXIN2
HBIN020984,NME5
HBIN020984,SEMA7A
HBIN020984,RGS5
HBIN020984,KCNAB2
HBIN020984,CDC14B
HBIN020984,CDC14A
HBIN020984,YARS1
HBIN020984,AKR7A2
HBIN020984,RGS20
HBIN020984,RTCA
HBIN020984,AKR1C3
HBIN020984,PDE5A
HBIN020984,ALDH4A1
HBIN020984,MBTPS1
HBIN020984,GBF1
HBIN020984,RGS11
HBIN020984,RGS9
HBIN020984,FBP2
HBIN020984,DPM1
HBIN020984,GMPS
HBIN020984,ALDH1A2
HBIN020984,PROZ
HBIN020984,NAE1
HBIN020984,BRSK2
HBIN020984,SEMA5A
HBIN020984,UBA3
HBIN020984,SLC13A2
HBIN020984,PAPSS2
HBIN020984,PAPSS1
HBIN020984,HGS
HBIN020984,PCSK7
HBIN020984,KCNAB3
HBIN020984,BMP15
HBIN020984,AIMP1
HBIN020984,CYTH3
HBIN020984,ECEL1
HBIN020984,GGPS1
HBIN020984,HOMER2
HBIN020984,HOMER1
HBIN020984,RPH3AL
HBIN020984,GDF15
HBIN020984,EEF1E1
HBIN020984,H6PD
HBIN020984,GDF3
HBIN020984,SPAG6
HBIN020984,RBM39
HBIN020984,PRDX6
HBIN020984,PDIA4
HBIN020984,RGS6
HBIN020984,PUM1
HBIN020984,ECE2
HBIN020984,SEMA3E
HBIN020984,TATDN2
HBIN020984,LCMT2
HBIN020984,HEPH
HBIN020984,DCLRE1A
HBIN020984,GFPT2
HBIN020984,HS3ST3A1
HBIN020984,USP15
HBIN020984,CLEC2B
HBIN020984,GNPDA1
HBIN020984,UBA2
HBIN020984,SAE1
HBIN020984,DNM1L
HBIN020984,ABCF2
HBIN020984,PPIF
HBIN020984,RASGRP1
HBIN020984,PDIA6
HBIN020984,CLEC3A
HBIN020984,RCL1
HBIN020984,TXNDC9
HBIN020984,NME6
HBIN020984,DHRS2
HBIN020984,KLRG1
HBIN020984,GDF11
HBIN020984,RIDA
HBIN020984,RGS19
HBIN020984,SPEG
HBIN020984,AKR1A1
HBIN020984,CLEC4M
HBIN020984,SEMA3A
HBIN020984,NOD1
HBIN020984,PRG3
HBIN020984,CDIPT
HBIN020984,FST
HBIN020984,SEMA6C
HBIN020984,SEMA4F
HBIN020984,SEMA4D
HBIN020984,SEMA4B
HBIN020984,SEMA3C
HBIN020984,ATG7
HBIN020984,PRDX4
HBIN020984,RPP38
HBIN020984,DPYSL4
HBIN020984,PAICS
HBIN020984,RGS14
HBIN020984,LEFTY1
HBIN020984,TNFSF13B
HBIN020984,ALDH1L1
HBIN020984,DHRS4
HBIN020984,PAPOLA
HBIN020984,PRDX3
HBIN020984,PDIA5
HBIN020984,METAP2
HBIN020984,DMC1
HBIN020984,LSM6
HBIN020984,NUDT6
HBIN020984,DUSP10
HBIN020984,DUSP12
HBIN020984,PARK7
HBIN020984,ACOT7
HBIN020984,ENPP4
HBIN020984,RPH3A
HBIN020984,KLRK1
HBIN020984,RPIA
HBIN020984,AKR7A3
HBIN020984,DIP2C
HBIN020984,NMNAT2
HBIN020984,ERP44
HBIN020984,METAP1
HBIN020984,DIP2A
HBIN020984,DNAJC9
HBIN020984,SIK2
HBIN020984,AGTPBP1
HBIN020984,OBSL1
HBIN020984,PUM2
HBIN020984,SIK3
HBIN020984,DDAH1
HBIN020984,PDSS1
HBIN020984,LEMD3
HBIN020984,CLEC5A
HBIN020984,RUSC1
HBIN020984,KPNA6
HBIN020984,PGLS
HBIN020984,KLK5
HBIN020984,TXN2
HBIN020984,MMACHC
HBIN020984,DHRS7B
HBIN020984,REXO2
HBIN020984,ACOT11
HBIN020984,DECR2
HBIN020984,PHGDH
HBIN020984,CLEC4E
HBIN020984,SLC13A4
HBIN020984,RGS17
HBIN020984,GREM1
HBIN020984,SND1
HBIN020984,CHIA
HBIN020984,GNMT
HBIN020984,BMP10
HBIN020984,MOCS3
HBIN020984,HDHD5
HBIN020984,DNAJC15
HBIN020984,CLEC2D
HBIN020984,ALG5
HBIN020984,NME7
HBIN020984,PILRA
HBIN020984,CD209
HBIN020984,RRM2B
HBIN020984,CD207
HBIN020984,RDH8
HBIN020984,CLEC4A
HBIN020984,PAM16
HBIN020984,TXNDC11
HBIN020984,DERA
HBIN020984,MRPL4
HBIN020984,APIP
HBIN020984,RDH11
HBIN020984,SERPINA10
HBIN020984,HSD17B11
HBIN020984,HSD17B14
HBIN020984,CPA4
HBIN020984,DUSP13
HBIN020984,CLEC1B
HBIN020984,CLEC1A
HBIN020984,NME8
HBIN020984,RSRC1
HBIN020984,AMZ2
HBIN020984,PRKAG2
HBIN020984,LCMT1
HBIN020984,LGSN
HBIN020984,GDE1
HBIN020984,STYXL1
HBIN020984,CPSF3
HBIN020984,CAB39
HBIN020984,RTEL1
HBIN020984,ZFYVE1
HBIN020984,PRKAG3
HBIN020984,CPSF2
HBIN020984,DNAJC10
HBIN020984,SSH1
HBIN020984,SEMA5B
HBIN020984,TMX3
HBIN020984,PRMT7
HBIN020984,HMGCLL1
HBIN020984,CRLS1
HBIN020984,PCSK4
HBIN020984,ASPN
HBIN020984,GDPD2
HBIN020984,ALKBH5
HBIN020984,SEMA4C
HBIN020984,DUSP23
HBIN020984,SSH3
HBIN020984,INTS11
HBIN020984,OXSM
HBIN020984,FANCL
HBIN020984,RBM23
HBIN020984,DNAJC17
HBIN020984,UBA6
HBIN020984,STEAP3
HBIN020984,UEVLD
HBIN020984,RFK
HBIN020984,ABCF3
HBIN020984,ENOSF1
HBIN020984,NHP2
HBIN020984,INTS9
HBIN020984,PECR
HBIN020984,APOM
HBIN020984,GPCPD1
HBIN020984,DNAJC12
HBIN020984,DPYSL5
HBIN020984,BDH2
HBIN020984,PAPOLB
HBIN020984,SEMA3G
HBIN020984,DUSP22
HBIN020984,AKR1B10
HBIN020984,PDXP
HBIN020984,CPA6
HBIN020984,PDSS2
HBIN020984,RIMKLB
HBIN020984,NLGN4X
HBIN020984,TXNDC16
HBIN020984,SEMA6A
HBIN020984,EBF4
HBIN020984,TRMT9B
HBIN020984,DIP2B
HBIN020984,RDH14
HBIN020984,SEMA4G
HBIN020984,MARK4
HBIN020984,CTDSP1
HBIN020984,PRODH2
HBIN020984,ACE2
HBIN020984,PLEKHA1
HBIN020984,NIF3L1
HBIN020984,AGBL5
HBIN020984,EEFSEC
HBIN020984,DUSP21
HBIN020984,XPNPEP3
HBIN020984,LHPP
HBIN020984,RBKS
HBIN020984,PDF
HBIN020984,DPEP2
HBIN020984,DPEP3
HBIN020984,DNAJC1
HBIN020984,SEMA4A
HBIN020984,GREM2
HBIN020984,RGS18
HBIN020984,DCLRE1C
HBIN020984,CSMD1
HBIN020984,ALDH8A1
HBIN020984,CLEC7A
HBIN020984,EBF2
HBIN020984,PDIA2
HBIN020984,TNS3
HBIN020984,PARP12
HBIN020984,IPPK
HBIN020984,NMNAT1
HBIN020984,GNPNAT1
HBIN020984,SLC13A3
HBIN020984,DCLRE1B
HBIN020984,PAPOLG
HBIN020984,ANTKMT
HBIN020984,DUSP26
HBIN020984,FTO
HBIN020984,CHAC1
HBIN020984,NDUFAF5
HBIN020984,GDPD3
HBIN020984,THTPA
HBIN020984,MMEL1
HBIN020984,BCL2L14
HBIN020984,DHRS12
HBIN020984,UBA5
HBIN020984,SVEP1
HBIN020984,SEMA6D
HBIN020984,ACSF2
HBIN020984,DUSP16
HBIN020984,GDPD5
HBIN020984,TXNDC5
HBIN020984,SNX27
HBIN020984,AKR1E2
HBIN020984,INHBE
HBIN020984,TATDN1
HBIN020984,BRIP1
HBIN020984,REG4
HBIN020984,OBSCN
HBIN020984,HDHD2
HBIN020984,SLA2
HBIN020984,TXNDC2
HBIN020984,HSDL2
HBIN020984,BRSK1
HBIN020984,MCEE
HBIN020984,RTN4IP1
HBIN020984,CBR4
HBIN020984,RSPO3
HBIN020984,AGBL4
HBIN020984,ZFYVE19
HBIN020984,RGS8
HBIN020984,SSH2
HBIN020984,PNPT1
HBIN020984,IGFN1
HBIN020984,ALKBH8
HBIN020984,DUSP27
HBIN020984,STRADA
HBIN020984,LDHAL6B
HBIN020984,MARS2
HBIN020984,CLEC6A
HBIN020984,RDH13
HBIN020984,L3HYPDH
HBIN020984,BUD23
HBIN020984,LACTB
HBIN020984,CSMD2
HBIN020984,CSMD3
HBIN020984,DHRS1
HBIN020984,ERP27
HBIN020984,ADSS1
HBIN020984,AGBL1
HBIN020984,ALDH16A1
HBIN020984,IFFO2
HBIN020984,TATDN3
HBIN020984,DUSP15
HBIN020984,CMPK2
HBIN020984,REG3G
HBIN020984,GALM
HBIN020984,CPO
HBIN020984,MDH1B
HBIN020984,DNAJC19
HBIN020984,GNPDA2
HBIN020984,EGFLAM
HBIN020984,WDR36
HBIN020984,ACOT12
HBIN020984,PTPDC1
HBIN020984,CHODL
HBIN020984,DUSP19
HBIN020984,LACC1
HBIN020984,RDH12
HBIN020984,B3GNTL1
HBIN020984,SLC35G3
HBIN020984,DHRS13
HBIN020984,SIK1
HBIN020984,DUSP18
HBIN020984,GDF7
HBIN020984,DTX3L
HBIN020984,CLEC2L
HBIN020984,AMZ1
HBIN020984,METTL27
HBIN020984,RDH10
HBIN020984,LDHAL6A
HBIN020984,CLEC12A
HBIN020984,CLECL1
HBIN020984,ALDH1L2
HBIN020984,NUDT10
HBIN020984,CLYBL
HBIN020984,SDR16C5
HBIN020984,METTL21C
HBIN020984,ACSF3
HBIN020984,DHRS7C
HBIN020984,PDILT
HBIN020984,DHRSX
HBIN020984,GDPD4
HBIN020984,LEMD2
HBIN020984,KDM1B
HBIN020984,NAPEPLD
HBIN020984,SEMA3D
HBIN020984,RNASEH1
HBIN020984,EBF3
HBIN020984,METAP1D
HBIN020984,TXNDC8
HBIN020984,PCSK9
HBIN020984,IL4I1
HBIN020984,IGSF22
HBIN020984,CLEC9A
HBIN020984,PGP
HBIN020984,CLEC18C
HBIN020984,SLC13A5
HBIN020984,GDPD1
HBIN020984,RSPO1
HBIN020984,RIMKLA
HBIN020984,DUSP28
HBIN020984,DHRS4L2
HBIN020984,DUPD1
HBIN020984,CLEC4G
HBIN020984,AGBL3
HBIN020984,SATL1
HBIN020984,HEPHL1
HBIN020984,RSPO4
HBIN020984,HSD17B13
HBIN020984,KLRG2
HBIN020984,CLEC18A
HBIN020984,NMNAT3
HBIN020984,BMP8A
HBIN020984,HSD11B1L
HBIN020984,CA13
HBIN020984,ENO4
HBIN020984,CLEC2A
HBIN020984,CLEC12B
HBIN020984,C2orf81
HBIN020984,IYD
HBIN020984,GDF6
HBIN020984,KPNA7
HBIN020984,RGS21
HBIN020984,MAP1LC3C
HBIN020984,AKR1B15
HBIN020984,CHAC2
HBIN020984,CLEC18B
HBIN020984,LACTBL1
HBIN020984,SFTPA1
HBIN020984,GSTT2B
HBIN020984,CLEC19A
HBIN020984,SFTPA2
HBIN020984,KLRF2
HBIN020984,PPP5D1
HBIN020984,EEF1E1-BLOC1S5
HBIN020984,CORO7-PAM16
HBIN020984,RTEL1-TNFRSF6B
HBIN020984,CA2
HBIN020984,GABRA1
HBIN020984,PIM1
HBIN020984,PTGS2
HBIN020984,GRIA2
HBIN020984,CDK2
HBIN020984,ACHE
HBIN020984,CTSD
HBIN020984,DPP4
HBIN020984,NOS2
HBIN021138,LYZ
HBIN021138,PRSS1
HBIN021138,CA2
HBIN021138,DPEP1
HBIN021167,GABRA1
HBIN021167,DPP4
HBIN021167,SLC6A2
HBIN021167,PTGS2
HBIN021167,GRIA2
HBIN021188,ADRA2A
HBIN021188,BCL2
HBIN021188,BDNF
HBIN021188,C1R
HBIN021188,CASP1
HBIN021188,CASP2
HBIN021188,CASP3
HBIN021188,CASP8
HBIN021188,CASP9
HBIN021188,CDK5
HBIN021188,CCR5
HBIN021188,CREB1
HBIN021188,ATF2
HBIN021188,CRH
HBIN021188,CYP1A1
HBIN021188,CYP2C8
HBIN021188,CYP2C9
HBIN021188,CYP2J2
HBIN021188,DRD1
HBIN021188,DRD2
HBIN021188,DRD3
HBIN021188,EDN1
HBIN021188,EGR1
HBIN021188,ELK1
HBIN021188,FAAH
HBIN021188,PTK2B
HBIN021188,FOS
HBIN021188,FOSB
HBIN021188,FOSL2
HBIN021188,GAP43
HBIN021188,GDNF
HBIN021188,GRIA1
HBIN021188,GRIA2
HBIN021188,GRIN1
HBIN021188,NR3C1
HBIN021188,HLA-DOB
HBIN021188,HSPB1
HBIN021188,IGHG3
HBIN021188,IL10
HBIN021188,KCNJ11
HBIN021188,LCK
HBIN021188,MYH7
HBIN021188,NEDD8
HBIN021188,NTRK2
HBIN021188,OPCML
HBIN021188,OPRK1
HBIN021188,PDYN
HBIN021188,PGR
HBIN021188,PLAT
HBIN021188,PLAU
HBIN021188,PLG
HBIN021188,POMC
HBIN021188,PRKCB
HBIN021188,MAPK1
HBIN021188,MAPK7
HBIN021188,PTEN
HBIN021188,PTPRC
HBIN021188,RASGRF1
HBIN021188,RGS2
HBIN021188,SLC6A3
HBIN021188,SOD1
HBIN021188,TAC1
HBIN021188,TH
HBIN021188,CXCR4
HBIN021188,TFPI2
HBIN021188,RGS9
HBIN021188,NRXN3
HBIN021188,SIGMAR1
HBIN021188,CAMKK2
HBIN021188,ARC
HBIN021188,RGS17
HBIN021188,PLA1A
HBIN021188,GJD2
HBIN021188,PPP1R1B
HBIN021188,NACC1
HBIN021188,ARHGEF25
HBIN021188,NAPEPLD
HBIN021188,UPK3B
HBIN021590,CALM3
HBIN021590,PTGS2
HBIN021590,PIM1
HBIN021590,CCNA2
HBIN021590,AR
HBIN021604,PRSS1
HBIN021604,LYZ
HBIN021608,ACHE
HBIN021608,ADORA1
HBIN021608,PARP1
HBIN021608,ADRA2A
HBIN021608,ADRA2C
HBIN021608,AGT
HBIN021608,AGTR2
HBIN021608,APLNR
HBIN021608,ALOX5
HBIN021608,ANXA1
HBIN021608,APP
HBIN021608,BAX
HBIN021608,BCL2
HBIN021608,BDKRB1
HBIN021608,CXCR5
HBIN021608,C3
HBIN021608,C3AR1
HBIN021608,C5
HBIN021608,C5AR1
HBIN021608,CA2
HBIN021608,CASR
HBIN021608,CHRM2
HBIN021608,CHRM4
HBIN021608,CCR1
HBIN021608,CCR3
HBIN021608,CCR4
HBIN021608,CCR5
HBIN021608,CCR6
HBIN021608,CCR7
HBIN021608,CCR8
HBIN021608,CNR1
HBIN021608,CNR2
HBIN021608,CYP2A6
HBIN021608,CYP2A13
HBIN021608,CYP3A4
HBIN021608,AKR1C1
HBIN021608,DRD2
HBIN021608,DRD3
HBIN021608,DRD4
HBIN021608,S1PR1
HBIN021608,LPAR1
HBIN021608,S1PR3
HBIN021608,FPR1
HBIN021608,FPR2
HBIN021608,FPR3
HBIN021608,GALR1
HBIN021608,GGT5
HBIN021608,GCLC
HBIN021608,GNAI1
HBIN021608,GNAI2
HBIN021608,GNAI3
HBIN021608,CCR10
HBIN021608,NPBWR1
HBIN021608,NPBWR2
HBIN021608,CXCR3
HBIN021608,GPR17
HBIN021608,GPR18
HBIN021608,MCHR1
HBIN021608,GPER1
HBIN021608,GRM2
HBIN021608,GRM3
HBIN021608,GRM4
HBIN021608,GRM6
HBIN021608,GRM7
HBIN021608,GRM8
HBIN021608,CXCL1
HBIN021608,CXCL2
HBIN021608,CXCL3
HBIN021608,GSTA2
HBIN021608,GSTP1
HBIN021608,HTR1A
HBIN021608,HTR1B
HBIN021608,HTR1E
HBIN021608,HTR1F
HBIN021608,HTR5A
HBIN021608,CXCL8
HBIN021608,CXCR1
HBIN021608,CXCR2
HBIN021608,CXCL10
HBIN021608,KNG1
HBIN021608,LTF
HBIN021608,MAOA
HBIN021608,MAOB
HBIN021608,MELTF
HBIN021608,MGP
HBIN021608,CXCL9
HBIN021608,MTNR1A
HBIN021608,MTNR1B
HBIN021608,NPY
HBIN021608,NPY1R
HBIN021608,NPY2R
HBIN021608,NPY5R
HBIN021608,OPRD1
HBIN021608,OPRK1
HBIN021608,OPRL1
HBIN021608,OPRM1
HBIN021608,P2RY4
HBIN021608,PDYN
HBIN021608,PENK
HBIN021608,PMCH
HBIN021608,PNOC
HBIN021608,POMC
HBIN021608,PPBP
HBIN021608,PPY
HBIN021608,PYY
HBIN021608,TAS2R38
HBIN021608,PTGER3
HBIN021608,PTGS2
HBIN021608,SAA1
HBIN021608,CCL19
HBIN021608,CCL20
HBIN021608,CCL21
HBIN021608,CCL25
HBIN021608,CXCL6
HBIN021608,CXCL11
HBIN021608,CXCL5
HBIN021608,CXCL12
